observed_date,cve,change_type,field,old,new,granularity
2023-06-05,CVE-2016-0167,text_changed,shortDescription,,,capture
2023-06-05,CVE-2016-0185,field_changed,vulnerabilityName,Microsoft Windows Media Center Remote Code Execution vulnerability,Microsoft Windows Media Center Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2016-0185,text_changed,shortDescription,,,capture
2023-06-05,CVE-2016-3235,field_changed,product,Microsoft Visio/Office,Office,capture
2023-06-05,CVE-2016-3235,field_changed,vulnerabilityName,Microsoft Visio/Office OLE DLL Side Loading vulnerability,Microsoft Office OLE DLL Side Loading Vulnerability,capture
2023-06-05,CVE-2016-3235,text_changed,shortDescription,,,capture
2023-06-05,CVE-2016-3643,field_changed,product,SolarWinds Virtualization Manager,Virtualization Manager,capture
2023-06-05,CVE-2016-3643,text_changed,shortDescription,,,capture
2023-06-05,CVE-2016-3715,field_changed,vulnerabilityName,ImageMagick Ephemeral Coder Arbitrary File Deletion Vulnerability,ImageMagick Arbitrary File Deletion Vulnerability,capture
2023-06-05,CVE-2016-3715,text_changed,shortDescription,,,capture
2023-06-05,CVE-2016-3718,field_changed,vulnerabilityName,ImageMagick SSRF Vulnerability,ImageMagick Server-Side Request Forgery (SSRF) Vulnerability,capture
2023-06-05,CVE-2016-3718,text_changed,shortDescription,,,capture
2023-06-05,CVE-2016-3976,field_changed,product,SAP NetWeaver AS Java,NetWeaver,capture
2023-06-05,CVE-2016-3976,field_changed,vulnerabilityName,SAP NetWeaver AS Java 7.1 - 7.5 Directory Traversal Vulnerability,SAP NetWeaver Directory Traversal Vulnerability,capture
2023-06-05,CVE-2016-3976,text_changed,shortDescription,,,capture
2023-06-05,CVE-2016-4437,field_changed,vulnerabilityName,Apache Shiro 1.2.4 Cookie RememberME Deserial Remote Code Execution Vulnerability,Apache Shiro Code Execution Vulnerability,capture
2023-06-05,CVE-2016-4437,text_changed,shortDescription,,,capture
2023-06-05,CVE-2016-7255,field_changed,product,Windows,Win32k,capture
2023-06-05,CVE-2016-7255,field_changed,vulnerabilityName,"Microsoft Windows Vista, 7, 8.1, 10 and Windows Server 2008, 2012, and 2016 Win32k Privilege Escalation Vulnerability",Microsoft Win32k Privilege Escalation Vulnerability,capture
2023-06-05,CVE-2016-7255,text_changed,shortDescription,,,capture
2023-06-05,CVE-2016-9563,field_changed,product,SAP NetWeaver AS JAVA,NetWeaver,capture
2023-06-05,CVE-2016-9563,field_changed,vulnerabilityName,SAP NetWeaver AS JAVA XXE Vulnerability,SAP NetWeaver XML External Entity (XXE) Vulnerability,capture
2023-06-05,CVE-2016-9563,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-0143,field_changed,product,SMBv1 server,Windows,capture
2023-06-05,CVE-2017-0143,field_changed,vulnerabilityName,Microsoft Windows SMBv1 Remote Code Execution Vulnerability,Microsoft Windows Server Message Block (SMBv1) Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2017-0143,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-0199,field_changed,product,"Windows, Windows Server, Office",Office and WordPad,capture
2023-06-05,CVE-2017-0199,field_changed,vulnerabilityName,Microsoft Office/WordPad Remote Code Execution Vulnerability with Windows API,Microsoft Office and WordPad Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2017-0199,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-11774,field_changed,product,Microsoft Outlook,Office,capture
2023-06-05,CVE-2017-11774,field_changed,vulnerabilityName,Microsoft Outlook Security Feature Bypass Vulnerability,Microsoft Office Outlook Security Feature Bypass Vulnerability,capture
2023-06-05,CVE-2017-11774,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-11882,field_changed,vulnerabilityName,Microsoft Office memory corruption vulnerability,Microsoft Office Memory Corruption Vulnerability,capture
2023-06-05,CVE-2017-11882,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-16651,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-5638,field_changed,vulnerabilityName,Apache Struts Jakarta Multipart parser exception handling vulnerability,Apache Struts Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2017-5638,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-6327,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-7269,field_changed,vulnerabilityName,Microsft Windows Server 2003 R2 IIS WEBDAV buffer overflow Remote Code Execution vulnerability (COVID-19-CTI list),Microsoft Windows Server Buffer Overflow Vulnerability,capture
2023-06-05,CVE-2017-7269,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-8759,field_changed,product,Microsoft .NET Framework,.NET Framework,capture
2023-06-05,CVE-2017-8759,field_changed,vulnerabilityName,.NET Framework Remote Code Execution vulnerability,Microsoft .NET Framework Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2017-8759,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-9248,field_changed,vendorProject,Telerik,Progess,capture
2023-06-05,CVE-2017-9248,field_changed,vulnerabilityName,Telerik UI for ASP.NET AJAX and Progress Sitefinity Cryptographic Weakness Vuln,Progress Telerik UI for ASP.NET AJAX and Sitefinity Cryptographic Weakness Vulnerability,capture
2023-06-05,CVE-2017-9248,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-9805,field_changed,vulnerabilityName,Apache Struts Multiple Versions Remote Code Execution Vulnerability,Apache Struts Deserialization of Untrusted Data Vulnerability,capture
2023-06-05,CVE-2017-9805,text_changed,shortDescription,,,capture
2023-06-05,CVE-2017-9822,field_changed,vendorProject,DNN,DotNetNuke (DNN),capture
2023-06-05,CVE-2017-9822,field_changed,vulnerabilityName,DotNetNuke before 9.1.1 Remote Code Execution Vulnerability,DotNetNuke (DNN) Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2017-9822,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-0171,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-0296,field_changed,product,Adaptive Security Appliance (ASA) and Firepower Threat Defense (FTD),Adaptive Security Appliance (ASA),capture
2023-06-05,CVE-2018-0296,field_changed,vulnerabilityName,Cisco Adaptive Security Appliance Firepower Threat Defense Denial-of-Service/Directory Traversal vulnerability,Cisco Adaptive Security Appliance (ASA) Denial-of-Service Vulnerability,capture
2023-06-05,CVE-2018-0296,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-0798,field_changed,vulnerabilityName,Microsoft Office 2007 - 2016 Backdoor Exploitation Chain,Microsoft Office Memory Corruption Vulnerability,capture
2023-06-05,CVE-2018-0798,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-0802,field_changed,vulnerabilityName,Microsoft Office 2007 - 2016 Backdoor Exploitation Chain,Microsoft Office Memory Corruption Vulnerability,capture
2023-06-05,CVE-2018-0802,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-11776,field_changed,vulnerabilityName,Apache Struts 2.3 to 2.3.34 and 2.5 to 2.5.16 Remote Code Execution Vulnerability,Apache Struts Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2018-11776,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-13379,field_changed,vulnerabilityName,Fortinet FortiOS SSL VPN credential exposure vulnerability,Fortinet FortiOS SSL VPN Path Traversal Vulnerability,capture
2023-06-05,CVE-2018-13379,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-14558,field_changed,product,"Tenda AC7, AC9, and AC10 devices","AC7, AC9, and AC10 Routers",capture
2023-06-05,CVE-2018-14558,field_changed,vulnerabilityName,Tenda Router Command Injection Vulnerability,"Tenda AC7, AC9, and AC10 Routers Command Injection Vulnerability",capture
2023-06-05,CVE-2018-14558,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-15811,field_changed,vendorProject,DNN,DotNetNuke (DNN),capture
2023-06-05,CVE-2018-15811,field_changed,vulnerabilityName,DotNetNuke 9.2-9.2.2 Encryption Algorithm Vulnerability,DotNetNuke (DNN) Inadequate Encryption Strength Vulnerability,capture
2023-06-05,CVE-2018-15811,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-15961,field_changed,vulnerabilityName,Adobe ColdFusion Remote Code Execution,Adobe ColdFusion Unrestricted File Upload Vulnerability,capture
2023-06-05,CVE-2018-15961,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-18325,field_changed,vendorProject,DNN,DotNetNuke (DNN),capture
2023-06-05,CVE-2018-18325,field_changed,vulnerabilityName,DotNetNuke 9.2-9.2.2 Encryption Algorithm Vulnerability,DotNetNuke (DNN) Inadequate Encryption Strength Vulnerability,capture
2023-06-05,CVE-2018-18325,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-20062,field_changed,product,NoneCms,noneCms,capture
2023-06-05,CVE-2018-20062,field_changed,vulnerabilityName,ThinkPHP Remote Code Execution Vulnerability,"ThinkPHP ""noneCms"" Remote Code Execution Vulnerability",capture
2023-06-05,CVE-2018-20062,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-2380,field_changed,product,SAP CRM,Customer Relationship Management (CRM),capture
2023-06-05,CVE-2018-2380,field_changed,vulnerabilityName,SAP NetWeaver AS JAVA CRM Remote Code Execution Vulnerability,SAP Customer Relationship Management (CRM) Path Traversal Vulnerability,capture
2023-06-05,CVE-2018-2380,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-4878,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-4939,field_changed,vulnerabilityName,Adobe ColdFusion Deserialization of Untrusted Data vulnerability,Adobe ColdFusion Deserialization of Untrusted Data Vulnerability,capture
2023-06-05,CVE-2018-4939,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-6789,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-7600,field_changed,product,Drupal,Drupal Core,capture
2023-06-05,CVE-2018-7600,field_changed,vulnerabilityName,Drupal module configuration vulnerability,Drupal Core Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2018-7600,text_changed,shortDescription,,,capture
2023-06-05,CVE-2018-8653,field_changed,product,Internet Explorer Scripting Engine,Internet Explorer,capture
2023-06-05,CVE-2018-8653,field_changed,vulnerabilityName,Microsoft Internet Explorer Scripting Engine JScript Memory Corruption Vulnerability,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability,capture
2023-06-05,CVE-2018-8653,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-0211,field_changed,vulnerabilityName,Apache HTTP Server scoreboard vulnerability,Apache HTTP Server Privilege Escalation Vulnerability,capture
2023-06-05,CVE-2019-0211,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-0541,field_changed,product,MSHTML engine,MSHTML,capture
2023-06-05,CVE-2019-0541,field_changed,vulnerabilityName,Microsoft MSHTML Engine Remote Code Execution Vulnerability,Microsoft MSHTML Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2019-0541,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-0604,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-0708,field_changed,vulnerabilityName,"""BlueKeep"" Microsoft Windows Remote Desktop Remote Code Execution Vulnerability",Microsoft Remote Desktop Services Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2019-0708,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-0797,field_changed,vulnerabilityName,Microsoft Win32k.sys Driver Vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,capture
2023-06-05,CVE-2019-0797,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-0803,field_changed,vulnerabilityName,Microsoft Win32k Escalation Kernel Vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,capture
2023-06-05,CVE-2019-0803,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-0808,field_changed,product,Windows,Win32k,capture
2023-06-05,CVE-2019-0808,field_changed,vulnerabilityName,Microsoft Windows 7 win32k.sys Driver Vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,capture
2023-06-05,CVE-2019-0808,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-0859,field_changed,vulnerabilityName,Microsoft Win32k Escalation Kernel Vulnerability,Microsoft Win32k Privilege Escalation Vulnerability,capture
2023-06-05,CVE-2019-0859,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-0863,field_changed,vulnerabilityName,Microsoft Windows Error Reporting (WER) Vulnerability,Microsoft Windows Error Reporting (WER) Privilege Escalation Vulnerability,capture
2023-06-05,CVE-2019-0863,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-11510,field_changed,vendorProject,Pulse Secure,Ivanti,capture
2023-06-05,CVE-2019-11510,field_changed,vulnerabilityName,Pulse Connect Secure VPN Arbitrary File Reading Vulnerability (COVID-19-CTI List),Ivanti Pulse Connect Secure Arbitrary File Read Vulnerability,capture
2023-06-05,CVE-2019-11510,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-11539,field_changed,vendorProject,Pulse Secure,Ivanti,capture
2023-06-05,CVE-2019-11539,field_changed,product,"Pulse Connect Secure, Policy Secure",Pulse Connect Secure and Pulse Policy Secure,capture
2023-06-05,CVE-2019-11539,field_changed,vulnerabilityName,Pulse Connect Secure and Policy Secure Multiple Versions Code Execution,Ivanti Pulse Connect Secure and Policy Secure Command Injection Vulnerability,capture
2023-06-05,CVE-2019-11539,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-11580,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-11634,field_changed,product,Workspace (for Windows),Workspace Application and Receiver for Windows,capture
2023-06-05,CVE-2019-11634,field_changed,vulnerabilityName,Citrix Workspace (for Windows) Prior to 1904 Improper Access Control,Citrix Workspace Application and Receiver for Windows Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2019-11634,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-1214,field_changed,vulnerabilityName,Microsoft Windows Common Log File System (CLFS) Driver Vulnerability,Microsoft Windows Privilege Common Log File System (CLFS) Escalation Vulnerability,capture
2023-06-05,CVE-2019-1214,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-1215,field_changed,vulnerabilityName,Microsoft Windows Winsock (ws2ifsl.sys) Vulnerability,Microsoft Windows Privilege Escalation Vulnerability,capture
2023-06-05,CVE-2019-1215,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-13608,field_changed,vulnerabilityName,Citrix StoreFront Server Multiple Versions XML External Entity (XXE),Citrix StoreFront Server XML External Entity (XXE) Processing Vulnerability,capture
2023-06-05,CVE-2019-13608,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-1367,field_changed,product,Internet Explorer Scripting Engine,Internet Explorer,capture
2023-06-05,CVE-2019-1367,field_changed,vulnerabilityName,Internet Explorer 9-11 Scripting Engine Memory Corruption Vulnerability,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability,capture
2023-06-05,CVE-2019-1367,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-1429,field_changed,product,Internet Explorer Scripting Engine,Internet Explorer,capture
2023-06-05,CVE-2019-1429,field_changed,vulnerabilityName,Internet Explorer 9-11 Scripting Engine Memory Corruption Vulnerability,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability,capture
2023-06-05,CVE-2019-1429,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-15752,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-15949,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-16256,field_changed,product,SIMalliance Toolbox (S@T) Browser,Toolbox Browser,capture
2023-06-05,CVE-2019-16256,field_changed,vulnerabilityName,SIMalliance Toolbox (S@T) Browser Command and Control Vulnerability,SIMalliance Toolbox Browser Command Injection Vulnerability,capture
2023-06-05,CVE-2019-16256,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-1653,field_changed,product,RV320 and RV325 Routers,Small Business RV320 and RV325 Routers,capture
2023-06-05,CVE-2019-1653,field_changed,vulnerabilityName,Cisco RV320 and RV325 Routers Improper Access Control Vulnerability (COVID-19-CTI list),Cisco Small Business RV320 and RV325 Routers Information Disclosure Vulnerability,capture
2023-06-05,CVE-2019-1653,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-16759,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-17026,field_changed,product,IonMonkey JIT compiler,Firefox and Thunderbird,capture
2023-06-05,CVE-2019-17026,field_changed,vulnerabilityName,Mozilla Firefox IonMonkey JIT compiler Type Confusion Vulnerability,Mozilla Firefox And Thunderbird Type Confusion Vulnerability,capture
2023-06-05,CVE-2019-17026,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-17558,field_changed,vulnerabilityName,Apache Solr 5.0.0-8.3.1 Remote Code Execution Vulnerability,Apache Solr VelocityResponseWriter Plug-In Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2019-17558,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-18187,field_changed,product,Trend Micro OfficeScan,OfficeScan,capture
2023-06-05,CVE-2019-18187,field_changed,vulnerabilityName,Trend Micro Antivirus 0day Traversal Vulnerability,Trend Micro OfficeScan Directory Traversal Vulnerability,capture
2023-06-05,CVE-2019-18187,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-18935,field_changed,product,ASP.NET AJAX,Telerik UI for ASP.NET AJAX,capture
2023-06-05,CVE-2019-18935,field_changed,vulnerabilityName,Progress Telerik UI for ASP.NET deserialization bug,Progress Telerik UI for ASP.NET AJAX Deserialization of Untrusted Data Vulnerability,capture
2023-06-05,CVE-2019-18935,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-18988,field_changed,product,TeamViewer Desktop,Desktop,capture
2023-06-05,CVE-2019-18988,field_changed,vulnerabilityName,TeamViewer Desktop Bypass Remote Login,TeamViewer Desktop Bypass Remote Login Vulnerability,capture
2023-06-05,CVE-2019-18988,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-19356,field_changed,product,Netis WF2419,WF2419 Devices,capture
2023-06-05,CVE-2019-19356,field_changed,vulnerabilityName,Netis WF2419 Router Tracert Remote Code Execution vulnerability,Netis WF2419 Devices Remote Code Execution Vulnerability,capture
2023-06-05,CVE-2019-19356,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-19781,field_changed,product,Application Delivery Controller (ADC) and Gateway,"Application Delivery Controller (ADC), Gateway, and SD-WAN WANOP Appliance",capture
2023-06-05,CVE-2019-19781,field_changed,vulnerabilityName,Citrix Application Delivery Controller and Citrix Gateway Vulnerability,"Citrix ADC, Gateway, and SD-WAN WANOP Appliance Code Execution Vulnerability",capture
2023-06-05,CVE-2019-19781,text_changed,shortDescription,,,capture
2023-06-05,CVE-2019-20085,field_changed,vulnerabilityName,TVT NVMS-1000 Directory Traversal,TVT NVMS-1000 Directory Traversal Vulnerability,capture
